IP_Address,Timestamp,HTTP_Method,Path,Status_Code,Response_Size
172.16.0.1,14/Aug/2024:19:12:44 +0000,DELETE,/services.html,404,2152
172.16.0.1,14/Aug/2024:19:32:08 +0000,GET,/index.html,302,3968
192.168.1.2,14/Aug/2024:19:26:36 +0000,DELETE,/services.html,200,2264
10.0.0.1,14/Aug/2024:20:04:21 +0000,DELETE,/services.html,404,1476
10.0.0.1,14/Aug/2024:19:12:23 +0000,GET,/products.html,302,2287
172.16.0.2,14/Aug/2024:19:25:01 +0000,PUT,/index.html,404,4448
172.16.0.1,14/Aug/2024:19:49:53 +0000,GET,/index.html,500,2121
10.0.0.1,14/Aug/2024:19:40:36 +0000,POST,/services.html,500,3426
10.0.0.2,14/Aug/2024:19:34:43 +0000,POST,/services.html,404,3493
10.0.0.2,14/Aug/2024:19:35:47 +0000,POST,/products.html,302,222
172.16.0.2,14/Aug/2024:19:22:59 +0000,POST,/services.html,200,4195
10.0.0.2,14/Aug/2024:19:37:53 +0000,PUT,/products.html,500,1970
10.0.0.1,14/Aug/2024:19:50:13 +0000,GET,/services.html,500,3023
192.168.1.1,14/Aug/2024:19:54:51 +0000,PUT,/services.html,302,1503
172.16.0.2,14/Aug/2024:19:14:03 +0000,DELETE,/about.html,200,2234
10.0.0.1,14/Aug/2024:19:55:20 +0000,DELETE,/index.html,404,1053
192.168.1.2,14/Aug/2024:19:42:39 +0000,DELETE,/index.html,200,4757
192.168.1.1,14/Aug/2024:19:37:01 +0000,GET,/contact.html,302,2141
10.0.0.1,14/Aug/2024:19:24:47 +0000,PUT,/index.html,500,2106
172.16.0.1,14/Aug/2024:19:24:30 +0000,PUT,/services.html,302,373
10.0.0.2,14/Aug/2024:19:12:14 +0000,GET,/contact.html,200,1244
192.168.1.1,14/Aug/2024:19:24:25 +0000,GET,/about.html,200,4426
10.0.0.1,14/Aug/2024:20:05:38 +0000,GET,/products.html,500,3142
10.0.0.2,14/Aug/2024:19:51:58 +0000,POST,/services.html,500,4662
10.0.0.1,14/Aug/2024:19:55:37 +0000,PUT,/services.html,302,2100
172.16.0.2,14/Aug/2024:19:57:10 +0000,GET,/services.html,404,2912
192.168.1.2,14/Aug/2024:19:09:06 +0000,POST,/index.html,200,1807
172.16.0.1,14/Aug/2024:19:26:51 +0000,POST,/index.html,500,3799
172.16.0.2,14/Aug/2024:20:02:57 +0000,PUT,/contact.html,404,408
172.16.0.1,14/Aug/2024:20:03:43 +0000,DELETE,/contact.html,404,3741
10.0.0.1,14/Aug/2024:19:11:45 +0000,POST,/index.html,404,1824
192.168.1.2,14/Aug/2024:19:43:26 +0000,DELETE,/contact.html,404,488
192.168.1.2,14/Aug/2024:19:46:00 +0000,GET,/about.html,404,1980
172.16.0.2,14/Aug/2024:19:30:22 +0000,POST,/index.html,500,3886
10.0.0.1,14/Aug/2024:19:29:50 +0000,GET,/index.html,200,2456
172.16.0.2,14/Aug/2024:19:43:27 +0000,POST,/products.html,404,1939
192.168.1.2,14/Aug/2024:19:10:11 +0000,POST,/products.html,500,4087
192.168.1.1,14/Aug/2024:19:35:55 +0000,PUT,/index.html,200,1822
192.168.1.2,14/Aug/2024:20:03:57 +0000,GET,/products.html,200,2789
10.0.0.1,14/Aug/2024:20:05:40 +0000,GET,/products.html,500,2255
192.168.1.2,14/Aug/2024:19:36:24 +0000,DELETE,/services.html,404,1121
10.0.0.1,14/Aug/2024:19:19:37 +0000,PUT,/services.html,200,4623
192.168.1.1,14/Aug/2024:19:11:11 +0000,POST,/contact.html,200,2201
172.16.0.2,14/Aug/2024:20:05:04 +0000,POST,/contact.html,404,2355
10.0.0.1,14/Aug/2024:19:16:28 +0000,DELETE,/contact.html,200,413
192.168.1.2,14/Aug/2024:19:40:39 +0000,DELETE,/products.html,302,4183
172.16.0.1,14/Aug/2024:19:14:00 +0000,DELETE,/contact.html,404,2354
192.168.1.2,14/Aug/2024:19:47:12 +0000,POST,/products.html,200,3123
10.0.0.2,14/Aug/2024:20:05:25 +0000,PUT,/about.html,500,304
172.16.0.1,14/Aug/2024:19:43:53 +0000,PUT,/contact.html,200,4347
192.168.1.2,14/Aug/2024:20:02:02 +0000,POST,/contact.html,302,4700
10.0.0.1,14/Aug/2024:19:50:25 +0000,GET,/about.html,404,530
172.16.0.2,14/Aug/2024:19:14:33 +0000,POST,/products.html,200,4120
172.16.0.1,14/Aug/2024:20:04:18 +0000,POST,/about.html,302,4981
172.16.0.2,14/Aug/2024:19:09:33 +0000,DELETE,/index.html,500,950
10.0.0.1,14/Aug/2024:19:45:02 +0000,POST,/services.html,500,1274
172.16.0.2,14/Aug/2024:19:15:36 +0000,DELETE,/products.html,404,380
192.168.1.2,14/Aug/2024:19:42:40 +0000,POST,/index.html,200,2138
172.16.0.2,14/Aug/2024:19:46:37 +0000,PUT,/products.html,302,940
172.16.0.2,14/Aug/2024:19:38:10 +0000,PUT,/about.html,302,2124
172.16.0.1,14/Aug/2024:19:16:45 +0000,DELETE,/index.html,404,3639
172.16.0.1,14/Aug/2024:20:00:36 +0000,DELETE,/contact.html,404,722
192.168.1.1,14/Aug/2024:20:00:27 +0000,POST,/services.html,302,4249
172.16.0.2,14/Aug/2024:19:26:27 +0000,DELETE,/contact.html,200,1857
10.0.0.2,14/Aug/2024:20:03:29 +0000,DELETE,/about.html,500,719
10.0.0.2,14/Aug/2024:19:49:08 +0000,POST,/contact.html,500,3864
172.16.0.2,14/Aug/2024:19:15:37 +0000,PUT,/about.html,302,2306
172.16.0.1,14/Aug/2024:19:57:18 +0000,PUT,/products.html,200,1338
10.0.0.2,14/Aug/2024:20:05:34 +0000,GET,/products.html,404,2101
10.0.0.2,14/Aug/2024:19:25:26 +0000,POST,/index.html,302,2171
192.168.1.2,14/Aug/2024:19:28:02 +0000,POST,/index.html,200,3513
172.16.0.2,14/Aug/2024:19:55:03 +0000,POST,/index.html,302,1809
10.0.0.1,14/Aug/2024:19:17:36 +0000,DELETE,/services.html,302,3724
192.168.1.1,14/Aug/2024:19:17:32 +0000,PUT,/products.html,302,3938
10.0.0.2,14/Aug/2024:19:58:15 +0000,PUT,/products.html,200,3007
10.0.0.2,14/Aug/2024:19:29:32 +0000,DELETE,/products.html,302,1201
172.16.0.2,14/Aug/2024:19:59:24 +0000,DELETE,/index.html,500,3033
172.16.0.2,14/Aug/2024:19:24:46 +0000,POST,/about.html,500,2728
10.0.0.2,14/Aug/2024:19:38:36 +0000,DELETE,/products.html,500,2010
172.16.0.2,14/Aug/2024:19:41:29 +0000,GET,/services.html,500,1685
192.168.1.1,14/Aug/2024:19:18:29 +0000,PUT,/products.html,302,4075
10.0.0.1,14/Aug/2024:19:24:04 +0000,POST,/products.html,200,4737
10.0.0.2,14/Aug/2024:19:08:17 +0000,PUT,/contact.html,404,1927
172.16.0.2,14/Aug/2024:19:15:02 +0000,GET,/contact.html,302,583
10.0.0.2,14/Aug/2024:19:58:17 +0000,POST,/contact.html,302,3430
10.0.0.2,14/Aug/2024:19:31:01 +0000,DELETE,/index.html,200,1683
172.16.0.2,14/Aug/2024:19:48:04 +0000,GET,/services.html,500,2192
192.168.1.2,14/Aug/2024:19:08:48 +0000,DELETE,/contact.html,500,1874
10.0.0.2,14/Aug/2024:19:32:10 +0000,DELETE,/contact.html,500,4547
10.0.0.2,14/Aug/2024:19:24:58 +0000,DELETE,/contact.html,302,4299
172.16.0.2,14/Aug/2024:19:13:21 +0000,POST,/contact.html,404,4538
10.0.0.2,14/Aug/2024:19:51:31 +0000,POST,/index.html,302,3185
172.16.0.2,14/Aug/2024:19:30:47 +0000,POST,/products.html,500,2663
172.16.0.2,14/Aug/2024:19:45:11 +0000,POST,/services.html,200,393
192.168.1.2,14/Aug/2024:19:32:35 +0000,DELETE,/products.html,404,2813
10.0.0.2,14/Aug/2024:19:09:18 +0000,POST,/index.html,302,2234
10.0.0.1,,GET,/services.html,200,390
10.0.0.2,14/Aug/2024:19:07:37 +0000,DELETE,/services.html,200,4546
10.0.0.1,14/Aug/2024:19:57:06 +0000,DELETE,/contact.html,500,1652
172.16.0.2,14/Aug/2024:19:17:49 +0000,DELETE,/contact.html,302,2495
192.168.1.2,14/Aug/2024:19:48:10 +0000,PUT,/services.html,302,3272
192.168.1.1,14/Aug/2024:19:59:53 +0000,POST,/about.html,302,1691
192.168.1.1,14/Aug/2024:19:16:56 +0000,DELETE,/services.html,404,4932
172.16.0.2,14/Aug/2024:19:21:09 +0000,GET,/about.html,500,581
10.0.0.2,14/Aug/2024:19:25:39 +0000,POST,/contact.html,500,1276
192.168.1.1,14/Aug/2024:19:14:23 +0000,GET,/products.html,500,1873
172.16.0.1,14/Aug/2024:19:19:18 +0000,PUT,/about.html,404,3718
172.16.0.1,14/Aug/2024:19:51:00 +0000,DELETE,/services.html,200,4534
172.16.0.2,14/Aug/2024:19:36:32 +0000,GET,/services.html,200,259
192.168.1.1,14/Aug/2024:19:36:14 +0000,GET,/index.html,302,1014
10.0.0.1,14/Aug/2024:19:50:09 +0000,POST,/index.html,500,4772
10.0.0.1,14/Aug/2024:19:41:44 +0000,POST,/index.html,200,4455
192.168.1.2,14/Aug/2024:19:33:40 +0000,DELETE,/about.html,302,4707
10.0.0.2,14/Aug/2024:19:11:34 +0000,PUT,/index.html,302,2942
10.0.0.1,14/Aug/2024:19:18:26 +0000,POST,/about.html,404,2732
172.16.0.2,14/Aug/2024:19:13:44 +0000,POST,/about.html,404,2645
172.16.0.2,14/Aug/2024:19:34:42 +0000,GET,/index.html,404,2694
10.0.0.1,14/Aug/2024:19:19:27 +0000,GET,/index.html,500,4066
192.168.1.1,,PUT,/contact.html,302,4354
10.0.0.1,14/Aug/2024:20:00:09 +0000,POST,/index.html,500,3767
10.0.0.2,14/Aug/2024:19:37:11 +0000,PUT,/index.html,500,3510
10.0.0.2,14/Aug/2024:19:34:57 +0000,POST,/products.html,500,1556
192.168.1.2,14/Aug/2024:19:46:00 +0000,GET,/services.html,500,3361
10.0.0.1,14/Aug/2024:19:12:14 +0000,PUT,/about.html,302,3319
192.168.1.2,14/Aug/2024:19:13:46 +0000,DELETE,/about.html,302,695
172.16.0.1,14/Aug/2024:19:35:47 +0000,PUT,/contact.html,404,3538
172.16.0.2,14/Aug/2024:20:01:32 +0000,DELETE,/services.html,404,2786
172.16.0.1,14/Aug/2024:20:04:24 +0000,GET,/products.html,200,1610
172.16.0.2,14/Aug/2024:19:49:24 +0000,PUT,/about.html,200,410
10.0.0.1,14/Aug/2024:19:21:06 +0000,GET,/contact.html,404,401
10.0.0.2,,GET,/about.html,200,2286
10.0.0.1,14/Aug/2024:19:33:26 +0000,,/products.html,302,663
172.16.0.2,14/Aug/2024:19:18:33 +0000,PUT,/products.html,302,2893
172.16.0.2,14/Aug/2024:19:57:54 +0000,POST,/contact.html,200,2675
192.168.1.1,14/Aug/2024:19:44:14 +0000,POST,/about.html,200,4358
172.16.0.1,14/Aug/2024:19:41:00 +0000,POST,/services.html,404,4713
192.168.1.2,14/Aug/2024:20:04:14 +0000,GET,/contact.html,302,2180
192.168.1.1,14/Aug/2024:19:54:52 +0000,GET,/services.html,200,1967
172.16.0.1,14/Aug/2024:19:32:21 +0000,PUT,/services.html,302,749
172.16.0.2,14/Aug/2024:19:14:28 +0000,DELETE,/products.html,404,337
172.16.0.2,14/Aug/2024:19:53:45 +0000,GET,/products.html,404,3930
192.168.1.2,14/Aug/2024:19:11:24 +0000,PUT,/services.html,404,1275
172.16.0.1,14/Aug/2024:19:29:13 +0000,PUT,/products.html,302,350
192.168.1.1,14/Aug/2024:20:02:00 +0000,PUT,/products.html,404,1003
192.168.1.2,14/Aug/2024:19:28:18 +0000,PUT,/products.html,404,215
172.16.0.2,14/Aug/2024:19:37:05 +0000,DELETE,/products.html,200,440
172.16.0.1,14/Aug/2024:19:48:03 +0000,DELETE,/services.html,500,2709
192.168.1.1,14/Aug/2024:19:50:47 +0000,PUT,/index.html,404,3182
192.168.1.1,14/Aug/2024:19:22:38 +0000,PUT,/about.html,200,2232
192.168.1.2,14/Aug/2024:19:13:19 +0000,DELETE,/about.html,404,1519
192.168.1.2,14/Aug/2024:19:18:37 +0000,PUT,/contact.html,404,3703
10.0.0.1,14/Aug/2024:19:39:36 +0000,PUT,/services.html,302,381
10.0.0.1,14/Aug/2024:19:53:00 +0000,PUT,/services.html,404,3694
172.16.0.2,14/Aug/2024:19:46:48 +0000,GET,/products.html,404,2386
192.168.1.2,14/Aug/2024:20:03:28 +0000,DELETE,/services.html,200,470
10.0.0.1,14/Aug/2024:19:53:00 +0000,GET,/services.html,200,1702
172.16.0.1,14/Aug/2024:19:35:00 +0000,GET,/contact.html,200,4645
172.16.0.1,14/Aug/2024:19:19:56 +0000,PUT,/services.html,404,3681
172.16.0.2,14/Aug/2024:19:52:37 +0000,POST,/services.html,200,1863
10.0.0.1,14/Aug/2024:19:47:50 +0000,POST,/services.html,302,2450
172.16.0.1,14/Aug/2024:19:07:09 +0000,DELETE,/about.html,404,1463
10.0.0.1,14/Aug/2024:19:40:42 +0000,POST,/services.html,404,4699
10.0.0.2,14/Aug/2024:19:13:32 +0000,DELETE,/services.html,404,4156
172.16.0.1,14/Aug/2024:19:07:26 +0000,PUT,/products.html,500,1759
192.168.1.1,14/Aug/2024:19:19:38 +0000,POST,/about.html,302,1374
172.16.0.1,14/Aug/2024:19:09:26 +0000,PUT,/products.html,302,1717
10.0.0.1,14/Aug/2024:19:26:16 +0000,DELETE,/services.html,404,2462
192.168.1.1,14/Aug/2024:19:40:22 +0000,POST,/index.html,200,3186
10.0.0.1,14/Aug/2024:19:14:15 +0000,GET,/index.html,500,3990
10.0.0.2,14/Aug/2024:19:07:57 +0000,PUT,/services.html,200,742
192.168.1.1,14/Aug/2024:19:30:00 +0000,DELETE,/about.html,404,2736
192.168.1.2,14/Aug/2024:19:32:33 +0000,POST,/products.html,200,2969
10.0.0.1,14/Aug/2024:19:27:05 +0000,DELETE,/about.html,500,3487
192.168.1.1,14/Aug/2024:19:52:42 +0000,PUT,/products.html,302,2305
192.168.1.1,14/Aug/2024:19:56:16 +0000,POST,/index.html,200,3351
192.168.1.1,14/Aug/2024:19:18:41 +0000,POST,/about.html,500,2397
10.0.0.1,14/Aug/2024:19:15:50 +0000,PUT,/services.html,302,2767
192.168.1.1,14/Aug/2024:19:57:25 +0000,POST,/products.html,404,3120
192.168.1.1,14/Aug/2024:19:33:26 +0000,POST,/services.html,200,3635
192.168.1.1,14/Aug/2024:19:31:34 +0000,POST,/about.html,200,3826
192.168.1.2,14/Aug/2024:19:46:10 +0000,GET,/index.html,500,2587
172.16.0.1,14/Aug/2024:19:21:04 +0000,DELETE,/contact.html,404,3005
172.16.0.2,14/Aug/2024:19:34:37 +0000,POST,/about.html,404,351
172.16.0.2,14/Aug/2024:19:28:19 +0000,DELETE,/services.html,200,2064
10.0.0.1,14/Aug/2024:19:45:37 +0000,PUT,/index.html,302,1187
172.16.0.2,14/Aug/2024:19:12:41 +0000,PUT,/contact.html,200,684
172.16.0.2,14/Aug/2024:20:03:38 +0000,GET,/about.html,302,781
172.16.0.2,14/Aug/2024:19:25:05 +0000,POST,/index.html,302,3997
10.0.0.1,14/Aug/2024:19:39:55 +0000,PUT,/about.html,404,367
192.168.1.2,14/Aug/2024:20:04:55 +0000,DELETE,/about.html,200,1682
192.168.1.1,14/Aug/2024:20:05:41 +0000,DELETE,/services.html,404,532
172.16.0.1,14/Aug/2024:19:59:33 +0000,POST,/services.html,302,449
192.168.1.2,14/Aug/2024:19:36:04 +0000,PUT,/about.html,404,2714
10.0.0.1,14/Aug/2024:19:34:15 +0000,DELETE,/contact.html,302,4724
192.168.1.2,14/Aug/2024:19:26:48 +0000,GET,/about.html,404,1198
10.0.0.1,14/Aug/2024:19:31:17 +0000,GET,/about.html,200,244
192.168.1.1,14/Aug/2024:19:08:43 +0000,DELETE,/services.html,302,1557
192.168.1.1,14/Aug/2024:20:01:07 +0000,DELETE,/about.html,500,765
192.168.1.2,14/Aug/2024:19:42:32 +0000,PUT,/products.html,500,4155
172.16.0.2,14/Aug/2024:19:49:22 +0000,GET,/about.html,302,794
192.168.1.2,14/Aug/2024:19:37:43 +0000,DELETE,/index.html,200,757
10.0.0.1,14/Aug/2024:20:06:15 +0000,DELETE,/services.html,302,1113
10.0.0.1,14/Aug/2024:20:03:53 +0000,PUT,/products.html,302,2263
172.16.0.2,14/Aug/2024:19:31:27 +0000,POST,/index.html,200,2957
172.16.0.2,14/Aug/2024:19:49:59 +0000,GET,/products.html,500,2365
192.168.1.2,14/Aug/2024:19:40:20 +0000,POST,/about.html,404,448
10.0.0.2,14/Aug/2024:20:03:48 +0000,POST,/services.html,404,3418
192.168.1.2,14/Aug/2024:19:29:13 +0000,GET,/about.html,404,888
10.0.0.2,14/Aug/2024:19:40:58 +0000,DELETE,/index.html,302,274
10.0.0.2,14/Aug/2024:19:30:48 +0000,POST,/products.html,200,3847
192.168.1.2,14/Aug/2024:20:01:13 +0000,POST,/index.html,302,592
10.0.0.2,14/Aug/2024:19:46:10 +0000,POST,/products.html,404,3912
10.0.0.1,14/Aug/2024:20:04:41 +0000,GET,/index.html,404,4457
192.168.1.1,14/Aug/2024:19:54:22 +0000,PUT,/products.html,200,2033
172.16.0.2,14/Aug/2024:19:29:35 +0000,GET,/products.html,200,386
172.16.0.1,14/Aug/2024:19:28:13 +0000,PUT,/contact.html,200,816
172.16.0.2,14/Aug/2024:19:30:22 +0000,PUT,/products.html,500,4720
192.168.1.1,14/Aug/2024:19:58:25 +0000,PUT,/about.html,302,3048
172.16.0.1,14/Aug/2024:19:32:38 +0000,PUT,/about.html,404,4131
172.16.0.1,14/Aug/2024:19:51:43 +0000,GET,/index.html,302,2105
192.168.1.1,14/Aug/2024:19:30:56 +0000,DELETE,/about.html,200,1334
192.168.1.1,14/Aug/2024:19:10:57 +0000,DELETE,/contact.html,200,1969
172.16.0.1,14/Aug/2024:19:44:48 +0000,DELETE,/services.html,404,3084
192.168.1.1,14/Aug/2024:19:53:20 +0000,GET,/services.html,500,1016
192.168.1.2,14/Aug/2024:19:53:20 +0000,POST,/products.html,200,499
10.0.0.1,14/Aug/2024:19:57:09 +0000,POST,/products.html,302,1403
10.0.0.2,14/Aug/2024:19:41:47 +0000,PUT,/products.html,500,1669
10.0.0.2,14/Aug/2024:19:47:26 +0000,DELETE,/index.html,200,4681
192.168.1.2,14/Aug/2024:19:14:50 +0000,DELETE,/index.html,404,709
192.168.1.1,14/Aug/2024:19:38:23 +0000,GET,/services.html,200,1442
172.16.0.1,14/Aug/2024:19:46:33 +0000,POST,/about.html,302,294
172.16.0.2,14/Aug/2024:19:23:06 +0000,POST,/services.html,404,4660
10.0.0.2,14/Aug/2024:19:28:16 +0000,PUT,/products.html,302,4922
192.168.1.2,14/Aug/2024:19:56:34 +0000,DELETE,/index.html,500,4807
172.16.0.2,14/Aug/2024:19:56:12 +0000,GET,/products.html,404,414
172.16.0.1,14/Aug/2024:19:08:45 +0000,DELETE,/index.html,404,3914
172.16.0.2,14/Aug/2024:19:18:58 +0000,PUT,/contact.html,404,4825
192.168.1.1,14/Aug/2024:19:40:38 +0000,PUT,/products.html,404,1143
172.16.0.1,14/Aug/2024:20:03:24 +0000,POST,/services.html,302,2890
192.168.1.2,14/Aug/2024:19:58:48 +0000,DELETE,/services.html,302,2904
192.168.1.2,14/Aug/2024:19:24:41 +0000,GET,/products.html,200,2460
172.16.0.1,14/Aug/2024:19:54:35 +0000,DELETE,/services.html,500,2060
172.16.0.2,14/Aug/2024:19:19:13 +0000,PUT,/index.html,404,3081
10.0.0.1,14/Aug/2024:19:51:51 +0000,GET,/contact.html,302,3200
172.16.0.1,14/Aug/2024:19:51:54 +0000,POST,/products.html,302,3075
172.16.0.2,14/Aug/2024:19:39:39 +0000,GET,/services.html,200,1068
10.0.0.1,14/Aug/2024:20:03:55 +0000,POST,/products.html,500,2185
10.0.0.2,14/Aug/2024:19:42:59 +0000,DELETE,/products.html,404,3563
192.168.1.2,14/Aug/2024:19:17:37 +0000,POST,/index.html,500,952
172.16.0.1,14/Aug/2024:19:18:20 +0000,PUT,/products.html,302,2185
10.0.0.2,14/Aug/2024:19:47:23 +0000,GET,/products.html,404,747
172.16.0.1,14/Aug/2024:19:45:45 +0000,GET,/contact.html,500,4950
172.16.0.1,14/Aug/2024:20:05:36 +0000,PUT,/about.html,500,2383
192.168.1.1,14/Aug/2024:19:30:06 +0000,POST,/contact.html,302,1973
172.16.0.1,14/Aug/2024:19:19:53 +0000,DELETE,/services.html,404,3259
172.16.0.2,14/Aug/2024:19:47:11 +0000,GET,/products.html,404,1776
10.0.0.1,14/Aug/2024:19:21:18 +0000,GET,/about.html,302,1913
10.0.0.1,14/Aug/2024:19:36:12 +0000,POST,/about.html,404,2474
10.0.0.1,14/Aug/2024:19:52:03 +0000,GET,/services.html,500,3940
10.0.0.1,14/Aug/2024:19:36:49 +0000,PUT,/index.html,200,744
10.0.0.1,14/Aug/2024:19:12:15 +0000,GET,/products.html,200,2612
192.168.1.1,14/Aug/2024:19:59:38 +0000,PUT,/products.html,200,4226
172.16.0.1,14/Aug/2024:19:45:57 +0000,PUT,/services.html,200,4677
192.168.1.2,14/Aug/2024:19:47:52 +0000,PUT,/index.html,302,1095
172.16.0.2,14/Aug/2024:19:14:19 +0000,POST,/about.html,302,4001
172.16.0.2,14/Aug/2024:20:00:59 +0000,PUT,/about.html,404,2256
172.16.0.2,14/Aug/2024:19:51:53 +0000,DELETE,/index.html,200,1204
10.0.0.1,14/Aug/2024:20:03:50 +0000,GET,/contact.html,404,2175
172.16.0.1,14/Aug/2024:19:09:48 +0000,GET,/services.html,500,2008
10.0.0.2,14/Aug/2024:20:02:54 +0000,DELETE,/index.html,500,2539
10.0.0.2,14/Aug/2024:19:45:52 +0000,POST,/about.html,200,2615
192.168.1.1,14/Aug/2024:20:05:10 +0000,DELETE,/contact.html,404,1136
192.168.1.2,14/Aug/2024:19:11:33 +0000,PUT,/products.html,404,3027
10.0.0.2,14/Aug/2024:19:49:32 +0000,POST,/products.html,302,3910
172.16.0.2,14/Aug/2024:19:31:00 +0000,GET,/about.html,200,1764
192.168.1.1,14/Aug/2024:19:30:08 +0000,POST,/products.html,404,3093
192.168.1.1,14/Aug/2024:20:04:24 +0000,GET,/about.html,404,868
172.16.0.1,14/Aug/2024:19:16:28 +0000,DELETE,/contact.html,200,3904
172.16.0.1,14/Aug/2024:19:28:06 +0000,PUT,/contact.html,404,4874
192.168.1.1,14/Aug/2024:19:07:29 +0000,POST,/products.html,500,2807
172.16.0.1,14/Aug/2024:19:16:35 +0000,POST,/about.html,500,2027
172.16.0.2,14/Aug/2024:19:58:00 +0000,DELETE,/index.html,500,3035
10.0.0.2,14/Aug/2024:19:55:03 +0000,DELETE,/contact.html,200,2317
172.16.0.2,14/Aug/2024:19:55:54 +0000,PUT,/index.html,500,1141
10.0.0.1,14/Aug/2024:19:30:22 +0000,DELETE,/index.html,302,1480
192.168.1.2,14/Aug/2024:19:45:34 +0000,POST,/services.html,200,3398
192.168.1.1,14/Aug/2024:19:24:08 +0000,DELETE,/index.html,404,2821
172.16.0.1,14/Aug/2024:19:36:11 +0000,POST,/services.html,302,633
172.16.0.2,14/Aug/2024:19:38:52 +0000,DELETE,/contact.html,500,2847
192.168.1.2,14/Aug/2024:20:03:13 +0000,PUT,/contact.html,500,2669
192.168.1.1,14/Aug/2024:19:08:52 +0000,GET,/contact.html,500,715
172.16.0.2,14/Aug/2024:19:51:31 +0000,POST,/contact.html,500,2882
172.16.0.2,14/Aug/2024:19:06:47 +0000,PUT,/products.html,200,3600
172.16.0.2,14/Aug/2024:19:23:16 +0000,DELETE,/services.html,302,1568
10.0.0.1,14/Aug/2024:19:58:32 +0000,GET,/contact.html,200,4180
172.16.0.2,14/Aug/2024:20:01:17 +0000,POST,/about.html,200,1735
172.16.0.1,14/Aug/2024:19:08:15 +0000,POST,/products.html,200,669
172.16.0.2,14/Aug/2024:19:47:56 +0000,DELETE,/products.html,302,558
192.168.1.1,14/Aug/2024:19:07:33 +0000,PUT,/index.html,200,2975
192.168.1.2,14/Aug/2024:20:01:01 +0000,PUT,/products.html,302,4936
192.168.1.1,14/Aug/2024:19:39:44 +0000,POST,/index.html,500,1708
172.16.0.2,14/Aug/2024:19:31:58 +0000,PUT,/products.html,302,1604
192.168.1.2,14/Aug/2024:19:54:40 +0000,DELETE,/services.html,500,1212
172.16.0.1,14/Aug/2024:19:32:38 +0000,,/products.html,500,
10.0.0.2,14/Aug/2024:20:03:27 +0000,PUT,/about.html,200,4425
172.16.0.2,14/Aug/2024:19:31:28 +0000,POST,/services.html,404,2622
10.0.0.2,14/Aug/2024:19:44:51 +0000,PUT,/index.html,200,1615
10.0.0.1,14/Aug/2024:19:59:17 +0000,POST,/index.html,404,2335
10.0.0.1,14/Aug/2024:19:30:08 +0000,PUT,/about.html,200,3170
172.16.0.1,14/Aug/2024:19:42:38 +0000,PUT,/index.html,302,1704
10.0.0.1,14/Aug/2024:19:38:52 +0000,GET,/index.html,200,1950
10.0.0.2,14/Aug/2024:20:02:48 +0000,DELETE,/services.html,200,690
10.0.0.2,14/Aug/2024:19:57:30 +0000,POST,/products.html,500,1763
10.0.0.2,14/Aug/2024:19:17:37 +0000,DELETE,/index.html,404,1099
192.168.1.2,14/Aug/2024:20:01:27 +0000,PUT,/about.html,500,778
192.168.1.1,14/Aug/2024:19:20:16 +0000,POST,/index.html,404,4143
10.0.0.2,14/Aug/2024:19:37:57 +0000,POST,/services.html,302,775
172.16.0.1,14/Aug/2024:19:16:40 +0000,PUT,/about.html,200,826
192.168.1.2,14/Aug/2024:20:02:04 +0000,PUT,/about.html,302,1956
172.16.0.1,14/Aug/2024:19:50:26 +0000,GET,/services.html,404,2192
172.16.0.2,14/Aug/2024:19:44:36 +0000,DELETE,/services.html,200,1851
10.0.0.2,14/Aug/2024:19:45:35 +0000,DELETE,/contact.html,302,2933
10.0.0.1,14/Aug/2024:19:51:26 +0000,PUT,/products.html,302,1636
10.0.0.1,14/Aug/2024:19:13:16 +0000,DELETE,/products.html,500,1316
10.0.0.1,14/Aug/2024:19:16:51 +0000,PUT,/index.html,200,4198
10.0.0.1,14/Aug/2024:19:43:43 +0000,POST,/products.html,302,2752
192.168.1.1,14/Aug/2024:19:22:32 +0000,POST,/index.html,302,1771
172.16.0.2,14/Aug/2024:19:19:43 +0000,DELETE,/products.html,302,2697
172.16.0.2,14/Aug/2024:19:14:51 +0000,PUT,/index.html,500,3780
192.168.1.2,14/Aug/2024:19:27:55 +0000,POST,/products.html,302,3890
192.168.1.2,14/Aug/2024:19:22:06 +0000,GET,/products.html,302,2221
10.0.0.1,14/Aug/2024:19:58:23 +0000,DELETE,/services.html,200,4244
172.16.0.2,14/Aug/2024:19:17:22 +0000,PUT,/services.html,404,520
192.168.1.2,14/Aug/2024:19:49:24 +0000,PUT,/products.html,302,4737
10.0.0.1,14/Aug/2024:19:11:44 +0000,GET,/about.html,200,4267
172.16.0.1,14/Aug/2024:19:24:27 +0000,POST,/index.html,500,3375
192.168.1.1,14/Aug/2024:19:48:16 +0000,PUT,/contact.html,500,2459
192.168.1.1,14/Aug/2024:19:25:16 +0000,GET,/contact.html,200,1753
172.16.0.2,14/Aug/2024:20:00:35 +0000,POST,/about.html,200,3763
172.16.0.2,14/Aug/2024:20:03:20 +0000,GET,/index.html,200,1096
172.16.0.2,14/Aug/2024:19:13:33 +0000,DELETE,/about.html,404,1555
192.168.1.2,14/Aug/2024:19:17:28 +0000,POST,/about.html,302,2486
10.0.0.1,14/Aug/2024:19:20:56 +0000,DELETE,/services.html,302,1720
10.0.0.1,14/Aug/2024:19:42:03 +0000,DELETE,/contact.html,404,4851
